record_id,record_description,st_template_version,st_panel_code,tumor,dose,schedule,st_passage,transplant_date,treatment_date,treatment_end_date,technician,study_end_date,group,dataset,dataset_date,day,mouse,diameter_x,diameter_y,unexpect_event,event_comment,reason,status,weight,cage_a_wt,cage_b_wt,solid_tumor_data_complete,record_complete,redcap_event_name
1816-OS2-1-C42-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,A3,9.5,6.7,,,,,21,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,A4,7,6.6,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,A5,5.6,5.5,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,B1,2,1,,,,,18,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,B2,7.5,7.3,,,,,19,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,B3,8.6,6.7,,,,,19,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,B4,7.7,6.9,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C42-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 7,1/26/2021,42,B5,6.7,6.5,,,,,20,99,96,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-A1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,A1,10.7,8.5,,,,,18,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,A2,8.9,8.2,,,,,20,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-A3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,A3,12.9,8.3,,,,,21,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-A4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,A4,8.4,7.6,,,,,20,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,A5,7.1,6.1,,,,,20,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,B1,3,1.5,,,,,18,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-B2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,B2,9.5,8.4,,,,,20,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-B3,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,B3,9.8,9.7,,,,,19,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,B4,9.8,8.2,,,,,20,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C49-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 8,2/2/2021,49,B5,7.7,7,,,,,20,99,97,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C56-A2,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 9,2/9/2021,56,A2,11.9,10.1,,,,,19,39,60,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C56-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 9,2/9/2021,56,A5,6.5,5.6,,,,,20,39,60,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C56-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 9,2/9/2021,56,B1,2,2,,,,,18,39,60,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C56-B4,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 9,2/9/2021,56,B4,11.8,8.6,,,,,21,39,60,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C56-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 9,2/9/2021,56,B5,8.4,7.4,,,,,21,39,60,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C63-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 10,2/16/2021,63,A5,6.5,5.5,,,,,19,19,38,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C63-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 10,2/16/2021,63,B1,1,1,,,,,18,19,38,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C63-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 10,2/16/2021,63,B5,9,7.5,,,,,20,19,38,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C70-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 11,2/23/2021,70,A5,6.8,6.5,,,,,20,20,39,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C70-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 11,2/23/2021,70,B1,1,1,,,,,19,20,39,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C70-B5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 11,2/23/2021,70,B5,10.9,9.1,,,,,20,20,39,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C77-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 12,3/2/2021,77,A5,8.4,7.4,,,,,21,21,20,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C77-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 12,3/2/2021,77,B1,1,1,,,,,20,21,20,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C84-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 13,3/9/2021,84,A5,9,7.8,,,,,21,21,20,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C84-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 13,3/9/2021,84,B1,1,1,,,,,20,21,20,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C91-A5,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 14,3/16/2021,91,A5,9,7.8,,,,,21,21,19,2,2,sarcoma_and_renal_arm_6
1816-OS2-1-C91-B1,Data - Solid Tumor ,Version 1.4,1816-OS2-1,OS2,SYD988 6mg/kg  IP,Day 0x1,13,12/2/2020,12/15/2020,12/15/2020,Yizheng,3/16/2021,C,Time point 14,3/16/2021,91,B1,1,1,,,,,19,21,19,2,2,sarcoma_and_renal_arm_6
